Estoques WM com texto breve de material

Nº depósito			004


		Material		Cen.	Dep.	T	Lote	Estoque disponível	Texto breve material	Tp.	PosDepósit	UMB	Data EM	ÚltModif por	Últ.modif.
		0021039384		2100	PA04		S2337416	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2337416	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2337416	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2337416	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2337416	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2337416	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2337416	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2337416	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2337416	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2337416	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2337416	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2337416	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2337416	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2337416	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2337416	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2337416	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2337419	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2337419	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2337419	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2337419	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2337419	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2337419	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2337419	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2337419	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2337419	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2337419	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2337419	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2337419	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2337419	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2337419	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2337419	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2337419	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2337419	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2337419	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2337419	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2337419	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2337419	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2337419	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2337419	            2,000	MSP-2OG	CES	CB2204	TON	28.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2337467	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337467	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337467	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337467	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337467	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337467	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337467	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337467	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337467	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337467	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337467	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337467	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337467	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337467	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337467	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337467	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337467	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337467	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337467	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337467	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337467	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337467	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337467	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337468	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337468	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337468	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337468	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337468	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337468	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337468	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337468	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337468	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337468	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337468	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337468	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337468	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337468	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337468	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337468	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337468	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337468	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337468	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337468	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337468	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337468	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337468	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337468	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337468	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337469	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337469	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337469	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337469	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337469	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337469	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337469	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337469	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337469	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337469	            2,000	MSP-2OG	CES	CB2303	TON	30.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2337469	            2,000	MSP-2OG	CES	CB2303	TON	30.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2337469	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337469	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337469	            2,000	MSP-2OG	CES	CB2303	TON	30.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2337469	            2,000	MSP-2OG	CES	CB2303	TON	30.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2337469	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337469	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337469	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337469	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337469	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337469	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337470	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337470	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337470	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337470	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337470	            2,000	MSP-2OG	CES	CB2303	TON	30.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2337470	            2,000	MSP-2OG	CES	CB2303	TON	30.12.2023	FLORINEB	05.12.2022
		0021039384		2100	PA04		S2337470	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021039384		2100	PA04		S2337470	            2,000	MSP-2OG	CES	CB2302	TON	30.12.2023	FLORINEB	13.12.2021
		0021046738		2100	PA04		S2340220	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340220	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340220	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340220	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340220	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340220	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340220	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340220	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340220	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340220	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340220	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340220	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340220	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340220	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340220	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340220	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340220	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340220	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340220	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340220	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340220	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340220	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340220	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340220	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340220	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340221	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340221	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340221	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340221	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340221	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340221	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340221	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340221	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340221	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340221	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340221	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340221	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340221	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340221	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340221	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340221	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340221	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340221	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340221	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340221	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340221	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340221	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340221	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340221	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340221	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340222	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340222	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340222	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340222	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340222	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340222	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340222	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340222	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340222	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340222	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340222	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340222	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340222	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340222	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340222	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340222	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340222	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340222	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340222	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340222	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340222	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340222	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340222	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340222	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340222	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340223	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340223	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340223	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340223	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340223	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340223	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340223	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340223	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340223	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340223	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340223	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340223	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340223	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340223	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340223	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340223	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340223	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340223	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340223	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340223	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340223	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340223	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340223	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340223	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340223	            2,000	MSP-2CS	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021039351		2100	PA04		S2340228	            2,000	MSP-2EP	CES	CB2103	TON	12.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340235	            2,000	MSP-2CS	CES	CB2103	TON	13.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340235	            2,000	MSP-2CS	CES	CB2103	TON	13.01.2024	FLORINEB	05.12.2022
		0021046738		2100	PA04		S2340235	            2,000	MSP-2CS	CES	CB2103	TON	13.01.2024	FLORINEB	05.12.2022
